filepath,architecture,model,direction,genre,source_file,text_length,sttr,ttr,mtld,hdd,mean_sent_len,sd_sent_len,sent_skew,sent_kurt,n_sents,sent_pos,sent_neu,sent_neg,sent_polarity,sent_volatility,pos_entropy,func_word_ratio,alpha_ratio,punct_ratio,digit_ratio
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-flash/zh_news_010_zh2en.txt,llm,deepseek-v4-flash,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_010.txt,278,0.7175,0.6295,62.9496,0.2009,18.5333,7.9822,0.0551,-0.8475,15,0.114,0.882,0.004,0.985,0,0.5351,0.3201,0.83,0.0167,0.0058
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-flash/zh_news_011_zh2en.txt,llm,deepseek-v4-flash,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_011.txt,304,0.766,0.6414,64.1447,0.1854,19.0,6.9462,-0.4867,-1.0467,16,0.13,0.87,0.0,0.989,0,0.5269,0.3125,0.8332,0.0164,0.0052
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-flash/zh_news_012_zh2en.txt,llm,deepseek-v4-flash,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_012.txt,279,0.7925,0.6631,66.3082,0.1966,18.6,8.0813,0.5261,-0.2498,15,0.126,0.874,0.0,0.9833,0,0.5281,0.276,0.8366,0.0222,0.0039
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-flash/zh_news_013_zh2en.txt,llm,deepseek-v4-flash,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_013.txt,286,0.7525,0.6399,63.986,0.1933,17.875,7.0611,0.3361,-0.644,16,0.183,0.817,0.0,0.9933,0,0.5695,0.2937,0.8221,0.0221,0.009
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-flash/zh_news_014_zh2en.txt,llm,deepseek-v4-flash,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_014.txt,290,0.75,0.6552,65.5172,0.1885,18.125,5.1946,-0.2425,-0.0611,16,0.118,0.882,0.0,0.9844,0,0.5142,0.2966,0.8358,0.0172,0.0025
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-flash/zh_news_015_zh2en.txt,llm,deepseek-v4-flash,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_015.txt,307,0.734,0.6189,61.8893,0.1873,18.0588,6.4029,0.7633,0.6749,17,0.193,0.781,0.026,0.9936,0,0.5442,0.3127,0.8311,0.016,0.0101
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-flash/zh_news_016_zh2en.txt,llm,deepseek-v4-flash,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_016.txt,308,0.738,0.6266,62.6623,0.1811,19.25,8.3629,1.161,1.1092,16,0.121,0.879,0.0,0.9863,0,0.5868,0.3214,0.8168,0.0219,0.0124
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-flash/zh_news_017_zh2en.txt,llm,deepseek-v4-flash,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_017.txt,290,0.7575,0.6724,67.2414,0.1847,18.125,7.3048,0.1722,-1.3079,16,0.177,0.823,0.0,0.9937,0,0.5652,0.3034,0.8245,0.0248,0.0073
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-flash/zh_news_018_zh2en.txt,llm,deepseek-v4-flash,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_018.txt,275,0.745,0.6691,66.9091,0.2012,17.1875,7.1258,0.5714,-0.4228,16,0.134,0.86,0.006,0.9867,0,0.5735,0.28,0.8226,0.0228,0.0103
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-flash/zh_news_019_zh2en.txt,llm,deepseek-v4-flash,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_019.txt,276,0.785,0.6703,67.029,0.1979,17.25,5.7933,-0.3385,-0.0273,16,0.2,0.8,0.0,0.9948,0,0.5177,0.3043,0.8379,0.0179,0.004
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-flash/zh_news_020_zh2en.txt,llm,deepseek-v4-flash,zh2en,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_news/text_020.txt,311,0.746,0.6367,63.6656,0.1801,18.2941,6.4967,0.4495,-0.0943,17,0.141,0.838,0.021,0.9888,0,0.5161,0.3183,0.8367,0.0146,0.005
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_literature_001_en2zh.txt,llm,deepseek-v4-pro,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_001.txt,3,0.71,0.5985,59.854,0.2046,1.0,0.0,nan,nan,18,0.0,1.0,0.0,0.0,0,0.3646,0.0,0.8812,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_literature_002_en2zh.txt,llm,deepseek-v4-pro,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_002.txt,3,0.65,0.542,54.1985,0.2301,1.0,0.0,nan,nan,18,0.0,1.0,0.0,0.0,0,0.386,0.0,0.8702,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_literature_003_en2zh.txt,llm,deepseek-v4-pro,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_003.txt,3,0.69,0.587,58.6957,0.2485,1.0,0.0,nan,nan,18,0.0,1.0,0.0,0.0,0,0.3346,0.0,0.8956,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_literature_004_en2zh.txt,llm,deepseek-v4-pro,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_004.txt,4,0.742,0.6591,65.9091,0.1694,1.0,0.0,nan,nan,17,0.0,1.0,0.0,0.0,0,0.3291,0.0,0.8982,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_literature_005_en2zh.txt,llm,deepseek-v4-pro,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_005.txt,3,0.6867,0.5792,57.9167,0.2296,1.0,0.0,nan,nan,18,0.0,1.0,0.0,0.0,0,0.3865,0.0,0.8699,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_literature_006_en2zh.txt,llm,deepseek-v4-pro,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_006.txt,3,0.7,0.5873,58.7302,0.2277,1.0,0.0,nan,nan,15,0.0,1.0,0.0,0.0,0,0.4119,0.0,0.884,0.0,0.0198
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_literature_007_en2zh.txt,llm,deepseek-v4-pro,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_007.txt,4,0.68,0.5269,52.6946,0.1855,1.0,0.0,nan,nan,16,0.0,1.0,0.0,0.0,0,0.3276,0.0,0.8988,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_literature_008_en2zh.txt,llm,deepseek-v4-pro,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_008.txt,4,0.69,0.5855,58.5526,0.1853,1.0,0.0,nan,nan,21,0.0,1.0,0.0,0.0,0,0.3707,0.0,0.8781,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_literature_009_en2zh.txt,llm,deepseek-v4-pro,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_009.txt,3,0.67,0.6121,61.2069,0.2336,1.0,0.0,nan,nan,14,0.0,1.0,0.0,0.0,0,0.3495,0.0,0.8886,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_literature_010_en2zh.txt,llm,deepseek-v4-pro,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_010.txt,4,0.702,0.5793,57.9268,0.174,1.0,0.0,nan,nan,19,0.0,1.0,0.0,0.0,0,0.3686,0.0,0.8791,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_literature_011_en2zh.txt,llm,deepseek-v4-pro,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_011.txt,3,0.71,0.6098,60.9756,0.2667,1.0,0.0,nan,nan,16,0.0,1.0,0.0,0.0,0,0.363,0.0,0.882,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_literature_012_en2zh.txt,llm,deepseek-v4-pro,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_012.txt,4,0.712,0.5987,59.8746,0.1729,1.0,0.0,nan,nan,15,0.0,1.0,0.0,0.0,0,0.342,0.0,0.8922,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_literature_013_en2zh.txt,llm,deepseek-v4-pro,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_013.txt,3,0.6933,0.6078,60.7759,0.2331,1.0,0.0,nan,nan,16,0.0,1.0,0.0,0.0,0,0.3547,0.0,0.886,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_literature_014_en2zh.txt,llm,deepseek-v4-pro,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_014.txt,3,0.6533,0.5946,59.4595,0.2475,1.0,0.0,nan,nan,15,0.0,1.0,0.0,0.0,0,0.3468,0.0,0.8899,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_literature_015_en2zh.txt,llm,deepseek-v4-pro,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_015.txt,3,0.73,0.6216,62.1622,0.2135,1.0,0.0,nan,nan,17,0.0,1.0,0.0,0.0,0,0.3529,0.0,0.8869,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_literature_016_en2zh.txt,llm,deepseek-v4-pro,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_016.txt,3,0.6075,0.4962,49.6183,0.2357,1.0,0.0,nan,nan,16,0.0,1.0,0.0,0.0,0,0.4297,0.0,0.8665,0.0,0.0105
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_literature_017_en2zh.txt,llm,deepseek-v4-pro,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_017.txt,3,0.6733,0.5796,57.9646,0.2528,1.0,0.0,nan,nan,16,0.0,1.0,0.0,0.0,0,0.3526,0.0,0.8871,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_literature_018_en2zh.txt,llm,deepseek-v4-pro,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_018.txt,4,0.702,0.6078,60.7784,0.1659,1.0,0.0,nan,nan,22,0.0,1.0,0.0,0.0,0,0.3523,0.0,0.8872,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_literature_019_en2zh.txt,llm,deepseek-v4-pro,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_019.txt,4,0.71,0.6333,63.3333,0.1765,1.0,0.0,nan,nan,18,0.0,1.0,0.0,0.0,0,0.3498,0.0,0.8884,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_literature_020_en2zh.txt,llm,deepseek-v4-pro,en2zh,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_lit/text_020.txt,3,0.7375,0.6094,60.9428,0.1884,1.0,0.0,nan,nan,20,0.0,1.0,0.0,0.0,0,0.346,0.0,0.8903,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_news_001_en2zh.txt,llm,deepseek-v4-pro,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_001.txt,4,0.75,0.6143,61.4334,0.1979,1.0,0.0,nan,nan,15,0.0,1.0,0.0,0.0,0,0.3368,0.0,0.9112,0.0039,0.0058
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_news_002_en2zh.txt,llm,deepseek-v4-pro,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_002.txt,4,0.7733,0.6776,67.7551,0.2213,1.0,0.0,nan,nan,13,0.0,1.0,0.0,0.0,0,0.3522,0.0,0.9079,0.0,0.0175
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_news_003_en2zh.txt,llm,deepseek-v4-pro,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_003.txt,4,0.78,0.6882,68.8213,0.2001,1.0,0.0,nan,nan,14,0.0,1.0,0.0,0.0,0,0.399,0.0,0.8936,0.0021,0.0191
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_news_004_en2zh.txt,llm,deepseek-v4-pro,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_004.txt,4,0.7475,0.6629,66.2879,0.2098,1.0,0.0,nan,nan,13,0.0,1.0,0.0,0.0,0,0.4588,0.0,0.8792,0.0064,0.0297
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_news_005_en2zh.txt,llm,deepseek-v4-pro,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_005.txt,6,0.76,0.6418,64.1791,0.2117,1.1429,0.5151,3.3282,9.0769,14,0.0,1.0,0.0,0.0,0,0.34,0.0,0.9056,0.0,0.008
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_news_006_en2zh.txt,llm,deepseek-v4-pro,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_006.txt,3,0.7533,0.6988,69.8795,0.2108,1.0,0.0,nan,nan,13,0.0,1.0,0.0,0.0,0,0.364,0.0,0.9034,0.0,0.018
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_news_007_en2zh.txt,llm,deepseek-v4-pro,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_007.txt,3,0.7467,0.6542,65.4167,0.2302,1.0,0.0,nan,nan,12,0.0,1.0,0.0,0.0,0,0.299,0.0,0.919,0.0,0.0046
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_news_008_en2zh.txt,llm,deepseek-v4-pro,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_008.txt,3,0.7567,0.6707,67.0732,0.221,1.0,0.0,nan,nan,12,0.0,1.0,0.0,0.0,0,0.2749,0.0,0.9284,0.0,0.0046
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_news_009_en2zh.txt,llm,deepseek-v4-pro,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_009.txt,4,0.7525,0.6627,66.2745,0.2148,1.0,0.0,nan,nan,14,0.0,1.0,0.0,0.0,0,0.4529,0.0,0.8803,0.0043,0.0321
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_news_010_en2zh.txt,llm,deepseek-v4-pro,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_010.txt,3,0.7875,0.6753,67.5277,0.1979,1.0,0.0,nan,nan,13,0.0,1.0,0.0,0.0,0,0.3064,0.0,0.9196,0.0,0.0082
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_news_011_en2zh.txt,llm,deepseek-v4-pro,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_011.txt,6,0.7425,0.66,66.0,0.2167,1.1429,0.5151,3.3282,9.0769,14,0.0,1.0,0.0,0.0,0,0.4093,0.0,0.8879,0.0,0.0242
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_news_012_en2zh.txt,llm,deepseek-v4-pro,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_012.txt,4,0.7633,0.6872,68.7243,0.2201,1.0,0.0,nan,nan,13,0.0,1.0,0.0,0.0,0,0.3383,0.0,0.9124,0.0,0.0157
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_news_013_en2zh.txt,llm,deepseek-v4-pro,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_013.txt,6,0.775,0.6533,65.3285,0.2057,1.1538,0.5329,3.1754,8.0833,13,0.0,1.0,0.0,0.0,0,0.3105,0.0,0.9175,0.0,0.0077
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_news_014_en2zh.txt,llm,deepseek-v4-pro,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_014.txt,4,0.7575,0.6604,66.0377,0.2088,1.0,0.0,nan,nan,14,0.0,1.0,0.0,0.0,0,0.413,0.0,0.8905,0.0,0.0337
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_news_015_en2zh.txt,llm,deepseek-v4-pro,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_015.txt,4,0.755,0.6491,64.9057,0.2107,1.0,0.0,nan,nan,14,0.0,1.0,0.0,0.0,0,0.3069,0.0,0.9197,0.0,0.0087
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_news_016_en2zh.txt,llm,deepseek-v4-pro,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_016.txt,4,0.7575,0.633,63.2997,0.1918,1.0,0.0,nan,nan,14,0.0,1.0,0.0,0.0,0,0.3408,0.0,0.9118,0.0019,0.0113
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_news_017_en2zh.txt,llm,deepseek-v4-pro,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_017.txt,6,0.785,0.6898,68.9781,0.1972,1.1333,0.3399,2.1573,2.6538,15,0.0,1.0,0.0,0.0,0,0.4546,0.0,0.8817,0.0039,0.0394
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_news_018_en2zh.txt,llm,deepseek-v4-pro,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_018.txt,4,0.7375,0.6292,62.9213,0.2104,1.0,0.0,nan,nan,13,0.0,1.0,0.0,0.0,0,0.298,0.0,0.9231,0.0,0.0085
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_news_019_en2zh.txt,llm,deepseek-v4-pro,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_019.txt,3,0.74,0.6529,65.2893,0.229,1.0,0.0,nan,nan,12,0.0,1.0,0.0,0.0,0,0.2743,0.0,0.9218,0.0,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/en_news_020_en2zh.txt,llm,deepseek-v4-pro,en2zh,news,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/en_news/text_020.txt,3,0.695,0.6228,62.2776,0.2021,1.0,0.0,nan,nan,13,0.0,1.0,0.0,0.0,0,0.3098,0.0,0.918,0.0,0.008
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/zh_literature_001_zh2en.txt,llm,deepseek-v4-pro,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_001.txt,1141,0.7633,0.5539,55.39,0.0585,19.339,13.624,0.777,-0.1894,59,0.104,0.82,0.076,0.9874,0,0.6215,0.3111,0.7848,0.0304,0.0025
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/zh_literature_002_zh2en.txt,llm,deepseek-v4-pro,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_002.txt,725,0.7723,0.5738,57.3793,0.089,14.2157,9.0863,0.552,-0.477,51,0.066,0.835,0.1,-0.9861,0,0.638,0.2952,0.778,0.0269,0.0059
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/zh_literature_003_zh2en.txt,llm,deepseek-v4-pro,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_003.txt,965,0.8072,0.5554,55.544,0.0712,20.5319,16.041,2.6021,9.5455,47,0.092,0.8,0.108,-0.9563,0,0.6253,0.2508,0.7841,0.0294,0.0036
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/zh_literature_004_zh2en.txt,llm,deepseek-v4-pro,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_004.txt,751,0.7471,0.5792,57.9228,0.0848,15.02,8.1105,0.3887,-0.2873,50,0.128,0.771,0.101,0.9776,0,0.6139,0.2929,0.7829,0.0293,0.0007
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/zh_literature_005_zh2en.txt,llm,deepseek-v4-pro,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_005.txt,988,0.7556,0.5324,53.2389,0.0709,18.2963,12.1162,2.5322,9.1353,54,0.117,0.822,0.061,0.9973,0,0.613,0.3016,0.7797,0.0265,0.0007
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/zh_literature_006_zh2en.txt,llm,deepseek-v4-pro,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_006.txt,999,0.7789,0.5746,57.4575,0.0663,16.1129,9.2981,0.8026,0.9502,62,0.135,0.797,0.068,0.9978,0,0.6317,0.2743,0.785,0.0342,0.0034
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/zh_literature_007_zh2en.txt,llm,deepseek-v4-pro,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_007.txt,1024,0.7358,0.501,50.0977,0.0702,19.6923,14.4642,1.8201,3.8237,52,0.084,0.851,0.065,0.9378,0,0.6045,0.3301,0.7897,0.0309,0.0003
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/zh_literature_008_zh2en.txt,llm,deepseek-v4-pro,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_008.txt,953,0.7706,0.5897,58.9717,0.0662,14.6615,9.5164,0.6184,-0.1237,65,0.076,0.82,0.104,-0.9859,0,0.6242,0.2718,0.785,0.0328,0.0022
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/zh_literature_009_zh2en.txt,llm,deepseek-v4-pro,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_009.txt,924,0.7759,0.6082,60.8225,0.0666,15.661,8.9341,0.571,0.3527,59,0.12,0.819,0.061,0.9965,0,0.6328,0.2771,0.7818,0.0339,0.0026
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/zh_literature_010_zh2en.txt,llm,deepseek-v4-pro,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_010.txt,945,0.8059,0.5873,58.7302,0.0685,15.0,11.3193,1.1533,0.6256,63,0.114,0.795,0.091,0.9769,0,0.6198,0.2646,0.7829,0.0338,0.0004
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/zh_literature_011_zh2en.txt,llm,deepseek-v4-pro,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_011.txt,976,0.7694,0.5543,55.4303,0.0696,14.7879,10.3463,1.115,0.71,66,0.104,0.802,0.094,0.8081,0,0.6348,0.2807,0.7824,0.0387,0.0016
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/zh_literature_012_zh2en.txt,llm,deepseek-v4-pro,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_012.txt,1032,0.7889,0.5446,54.4574,0.0678,17.2,10.2336,1.3496,1.9926,60,0.083,0.808,0.109,-0.9872,0,0.5979,0.2752,0.7888,0.0278,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/zh_literature_013_zh2en.txt,llm,deepseek-v4-pro,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_013.txt,935,0.7624,0.5305,53.0481,0.0758,12.6351,9.8098,1.4979,2.544,74,0.105,0.735,0.159,-0.997,0,0.6397,0.2631,0.7779,0.0332,0.0033
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/zh_literature_014_zh2en.txt,llm,deepseek-v4-pro,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_014.txt,981,0.7906,0.5719,57.1865,0.0665,14.4265,9.4532,0.878,0.9726,68,0.074,0.867,0.059,0.8907,0,0.6517,0.3129,0.7775,0.0362,0.005
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/zh_literature_015_zh2en.txt,llm,deepseek-v4-pro,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_015.txt,1034,0.8021,0.5754,57.5435,0.0636,19.8846,12.9906,1.2996,1.2292,52,0.071,0.813,0.116,-0.9961,0,0.6265,0.2834,0.7813,0.0348,0.0009
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/zh_literature_016_zh2en.txt,llm,deepseek-v4-pro,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_016.txt,1060,0.7675,0.5491,54.9057,0.0646,16.0606,7.9637,0.7984,0.5189,66,0.091,0.81,0.098,-0.7587,0,0.6208,0.2915,0.78,0.0335,0.0
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/zh_literature_017_zh2en.txt,llm,deepseek-v4-pro,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_017.txt,1057,0.7725,0.5449,54.4939,0.0655,18.5439,13.3431,0.9979,0.2053,57,0.063,0.881,0.056,0.8937,0,0.6134,0.2904,0.7871,0.0275,0.0026
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/zh_literature_018_zh2en.txt,llm,deepseek-v4-pro,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_018.txt,973,0.8028,0.5673,56.7318,0.0687,17.0702,11.129,1.0911,1.0824,57,0.088,0.79,0.122,-0.9894,0,0.6218,0.261,0.7821,0.0331,0.0007
/home/xieguiawu/Desktop/ML/Teddy/translations/deepseek-v4-pro/zh_literature_019_zh2en.txt,llm,deepseek-v4-pro,zh2en,lit,/home/xieguiawu/Desktop/ML/Teddy/data/source_texts/zh_lit/text_019.txt,830,0.754,0.5482,54.8193,0.0828,16.9388,9.7403,1.3397,2.5265,49,0.117,0.822,0.061,0.9959,0,0.6244,0.294,0.7794,0.0257,0.0035
